"lat (STRING)","long (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"30.3883681633","-91.1023786851","Coach_Julius","2013","3","22","1","29","@ED_HardyMane that shit was funny af right","","shit","-7474706335459282913"
"34.5480149752","-112.474293457","jbeezyxo","2013","3","22","1","29","""i don't wanna associate myself with people like her"" bitch please, i didn't like you in the first place get over itttt","","bitch","4047908088984940535"
"34.1791895265","-118.553059269","DonnaVaron","2013","3","22","1","29","Wow you're such a fucking bitch it's insane.","","bitch","-627916398887322478"
"30.0636692047","-95.5707769394","rozaysantanna","2013","3","22","1","29","Bitch be fake tht go to klein talking abt they want u to come over and shit then lye to yo best friend saying u on they dick bitch please","","bitch","-7619227213162556771"
"0.0","0.0","tacosandtea","2013","3","22","1","29","I'm still really mad about my asshole goldfsh killing my baby. I'm probably not going to get any sleep tonight. #andreaafterdark","#andreaafterdark","asshole","3985518743947927257"
"34.4256448983","-93.1021331188","QueenFayek","2013","3","22","1","28","@Iam_Asshole_Yep ok! Just making sure","","asshole","-4669311516559223924"
"47.9431492696","-122.125895787","T_Rowww","2013","3","22","1","28","@jordan_harmston why is your header picture my dream car you fucking asshole","","asshole","8390347569078456887"
"40.7764783921","-83.8299748768","coletenlee35","2013","3","22","1","28","Now don't stop here nigger yea 🎶🎶🎶","","nigger","-2169714173537686804"
"37.924686838","-121.28287917","Brent_thoo","2013","3","22","1","25","@MamaKimChii don't gotta lie. Txt me back nigger","","nigger","3716839788694143652"
"47.0781431068","-122.314148136","LTskndlovr","2013","3","22","1","25","@YaBoyAbsalom @anthonynation oh ... Then at him and not both of us nigger","","nigger","-3087896976242764350"
"33.1912321587","-117.234997407","rayeannnesykes","2013","3","22","1","29","You don't mean shit, faggot","","faggot","2586400987203504697"
"38.8204721598","-90.3386841062","kasie_bohde","2013","3","22","1","27","Dakota you're a little faggot I hope you know.","","faggot","4255560895423074266"
"38.0451600194","-84.5159179486","ceee_ehm","2013","3","22","1","29","“@_alixxx_: @ceee_ehm fuck you cunt I corrected myself” run up get done up","","cunt","8532372807253552224"
"49.86871","-97.12318","Zane_Rawson","2013","3","22","1","27","I absolutely HATTEE the words, Ratchet and Cunt #SoGrossToHear","#SoGrossToHear","cunt","-7402075240309557404"
"36.2888413389","-94.2090249808","ashbananaas","2013","3","22","1","29","@Dixie_Pearls ewwww that slut","","slut","1127347552010210880"
"34.1084180167","-117.501690751","messodyna","2013","3","22","1","29","Shut up thop 😒 sorry I had to your a attention whore","","whore","-3123819775147457177"
"35.9557671667","-115.08248915","linneasaltz","2013","3","22","1","29","@joeyburrburr6 whore? I haven't done what you've done or wanted me to do sorry","","whore","4464262953590865513"
"44.8400601","-85.2830478","_NoSoulGinger","2013","3","22","1","27","@MentalComplaint shut your whore mouth","","whore","7309927061468789879"
"41.0982169667","-81.40939555","mcochran5","2013","3","22","1","22","@skinnyjeanslim the word has too much hatred from the past for it to be ok for me to say. I also don't say chink or spic their not worth it.","","spic","4290855773444336678"
"40.6749343018","-73.8713098765","roberto_zuniga","2013","3","22","0","46","3rd EP of SPIC airs March 29 http://t.co/OGdoshWdv6 (@ My Crib) [pic]: http://t.co/8XllA1Puwc","","spic","7710999779632241107"
"30.0636692047","-95.5707769394","rozaysantanna","2013","3","22","1","29","Bitch be fake tht go to klein talking abt they want u to come over and shit then lye to yo best friend saying u on they dick bitch please","","dick","-7619227213162556771"
"33.4265630496","-111.936871695","thatkidFez","2013","3","22","1","29","@Bropen8 @pilzburydopeboi we smokin blunts 5x the size yo dick youngin !","","dick","-5939177816653973282"
"39.7489691158","-122.190062045","JJ_uknow_Sogood","2013","3","22","1","29","@junior_tebow come at me fucker","","fucker","-8363926695296288599"
"33.9712398","-118.1829621","ELiooBugg","2013","3","22","1","27","@LindaDelRey and he gives u a face , it looks like if hes gonna rape u or something xD","","rape","-6756072481305630340"
"37.72349121","-97.30677799","BraeeIsGreat","2013","3","22","1","29","I always wnted too see quin &amp; tina fight Js","","fight","-8076189338846321649"
"37.2403263866","-121.813759982","SiempreTao","2013","3","22","1","24","@AsianRevelation they stab","","stab","2817843422030862270"
"34.11733","-118.1623206","GrassLicker","2013","3","22","1","24","@surishsingh Asians :) lol I'm glad it got resolved without you having to stab a nigga.","","stab","-6278661306241507270"
"26.1067336433","-80.1832654922","maisie_kayleen","2013","3","22","1","29","Shoot a nigga twice incase he live a double life","","shoot","-7287530790410728170"
"29.6110387619","-90.7825384835","JayZOverrated","2013","3","22","1","28","I pop the tooly, Shoot a nigga in his Booty","","shoot","8980077903367759954"
"35.1995202","-90.2100513","LexGonHOOP_23","2013","3","22","1","44","naww yu aint goin ""@_YoMoMo: ""@ImaExposeA_HO: FUCK Y'ALL LAME ASSES.......IM HUNGRY denna mf."" Leggo eat.""","","fuck","-2639568492510463463"
"33.8444058451","-118.106530172","bwittss","2013","3","22","1","44","“@ASAP_Staviii: “@SchoolNurse15: Jav and AD are so open on twitter” The funny part is .. we're serious and dong give a fuck ..” Dong","","fuck","3951065934794154866"
"0.0","0.0","NeckMeDontSexMe","2013","3","22","1","44","Females say if your boyfriend punches the shit out of you what do you do ? Serious question","","shit","-4418260662604171869"
"33.1765077543","-96.8728872669","BaconLordZ","2013","3","22","1","44","KILL THAT BITCH KILL HIM","","bitch","1674650205936091787"
"37.5245515755","-122.34914341","Callmethejuice","2013","3","22","1","44","Ass n tittys ass-ass n tittys! Ass n tittys! Ass-ass n tittys! And big booty bitches!","","ass","8473901977119683250"
"40.4182528239","-74.1695627478","jakevalle22","2013","3","22","1","44","Besides the tits &amp; ass.. Total disappointment, springbreakers was terrible 😭😩 still love my ash benson tho!","","ass","-7802814996103573225"
"0.0","0.0","fobfromasia","2013","3","22","1","31","One more day at the beach and my full nigger transformation will be complete #fullblack #fuckmylife #tenlayersofsunscreen #bigblackcok","#fullblack|#fuckmylife|#tenlayersofsunscreen|#bigblackcok","nigger","3418540601709993938"
"0.0","0.0","Cunt_Vibes","2013","3","22","1","44","@FO_Sache @_iDoneDidThat  lhh that look like esmo and maria sandate ctfu","","cunt","-2577584586894814426"
"33.893909345","-117.955152777","beeeef17","2013","3","22","1","40","@alexisartes @sammiknee @jennaycadman @sarahashleyburn BLAST you cunt fuucking whore","","cunt","4312973807363746942"
"37.6811844634","-122.487034033","AdamQadeer","2013","3","22","1","44","My husband calling me a whore seems like an occasion #ScandalAbc @ScandalABC #harlot #anniemcdowell","#ScandalAbc|#harlot|#anniemcdowell","whore","7935209962835062210"
"34.13047088","-117.4289752","BrandonBishop14","2013","3","22","1","44","You only have one dick, so you only need one girl.","","dick","5355185463372656980"
"31.6536717257","-93.6349010748","RiSaBug","2013","3","22","1","44","My dick need no introduction","","dick","-3572535161584249968"
"0.0","0.0","AyYoTang","2013","3","22","1","44","Lol rt“@Ese_Wedo: I might of been a dick sometimes but I still got love for y'all”","","dick","5428341213280402030"
"42.0971661722","-76.8266341192","rawritskaylin","2013","3","22","1","40","“@StefRuggiero: I get out of work to 13 snapchats. Two from and kaylin and 11 from Mavis 😒” tee hee, mother fucker 😂","","fucker","2402918115057557126"
"53.52154014","-113.52302358","davehutch51","2013","3","22","1","44","Getting beat in a bracket by @Thressa_Bens might be an all new low..... Except not really","","beat","3921976474377250405"
"29.790402269","-90.7992115338","CandiceOdum","2013","3","22","1","44","@Alexlittle33 you better hope I don't see you on campus. Imma beat you up 👊 I probably won't though cause you'll be in Texas 😩😢","","beat","-7008233210807083537"
"47.0727803","-122.3207818","grimy_garret","2013","3","22","1","44","If my kid was gay I'd be okay with that. That just means he won't get a girl preggo, and I know for a fact I can beat his boyfriends' asses","","beat","8731451207413453281"
"34.0435600628","-118.266542721","LosAngelesSRH","2013","3","22","1","44","#WeLoveLA Stars shine in third period to beat Kings, 2-0 http://t.co/X1JVBW13NZ #SportsRoadhouse","#WeLoveLA|#SportsRoadhouse","beat","5791868697259954575"
"34.0435600628","-118.266542721","LAKingsSRH","2013","3","22","1","44","#LAKings #GoKingsGo Stars shine in third period to beat Kings, 2-0 http://t.co/Y2SCDVyzjx #SportsRoadhouse","#LAKings|#GoKingsGo|#SportsRoadhouse","beat","-193943874141094679"
"6.51818","3.39634","EwaBawse","2013","3","22","1","44","Lwkmd!!!buh u sed u wanted2 or r u scared?""@iamweezyking: @EwaBawse Uummm...do I really av to beat him?""","","beat","8108137898014024178"
"0.0","0.0","danudey","2013","3","22","1","44","@violasong probably, but they wouldn’t think it’s rape because they’d blame her for it.","","rape","-4205561435859980256"
"0.0","0.0","hndytnia","2013","3","22","1","44","GO FLY, FIGHT AND WIN !","","fight","6913369689462977979"
"-29.89652","30.98112","ntokozosibisi1","2013","3","22","1","44","@MzwaH71""boobs r jstamassofskinbulginout"" ""@KattWiIlliams: I love when bitches fight, i be tryna break them up grabbin their titties n shit""","","fight","7830925066143169512"
"39.034282","-94.573129","Scoobynoodles","2013","3","22","1","44","The guard at #goChickenGo felt bad for me ""oh shoot you from NYC?! Yeah streets are empty and… http://t.co/qiCZF5UDyW","#goChickenGo","shoot","7955857525742687031"
"37.0655047","-94.6415103","Jpugs2124","2013","3","22","1","44","@KaleyMurillo ohh shoot","","shoot","6272371394848240752"
"31.8594883103","-102.338870913","drearzate","2013","3","22","1","44","Just shoot me now 🙎🔫🔫🔫🔫🔫","","shoot","5323869134605912711"
"45.5353727909","-122.871533754","irgrodriguez69","2013","3","22","1","43","Real nigga I got y'all, hit a nigga, eat a hot dog, ak-47 shoot a nigga fuck you and yo crew nigga","","shoot","-4968992513927299332"
"41.1283075802","-112.082694228","NIFTYhoop13","2013","3","22","2","44","Sometimes I think before I tweet....but most of the time I just get angry and tweet shit anyways lol but I'm thinking now...soo #Goodnight","#Goodnight","shit","8529265376766445448"
"35.462863","-80.618448","Skyla_Gibbs","2013","3","22","2","44","It got old to me so I just got my shit together and left the hood","","shit","-1512165841904787775"
"40.1039114641","-105.167194689","DanielleMegaaan","2013","3","22","2","44","@zanyromero No. You have me weirdo. Stfu. Haley's just filling your head with nonse bull shit about cats being good for you when your alone.","","shit","4065119566565060594"
"44.9711452446","-93.1543172157","Devin_hormann","2013","3","22","2","44","@206ap @pbandjenelley_1 because her father @courtyb11 is a piece of shit that doesn't deserve to be in his daughters life to just hurt her","","shit","2326167633822186130"
"15.5696751303","-61.4605436313","nnhajogird","2013","3","22","2","44","Hey I wanna shit, still gotta shower and shave while I'm in there, and I'm hungry.","","shit","7924376231620128583"
"36.135477447","-115.281920051","IamKorence","2013","3","22","2","44","No disrespect but some black guys are so obnoxious and rude to think the world revolves around them. Sit your broke ass down clown!","","ass","2808457370629934693"
"0.0","0.0","frauporkchop","2013","3","22","2","43","i was the asshole with the camera. http://t.co/vdlgyxyX8Q","","asshole","-4770712423039375692"
"35.3823407","-94.4002945","genosmiles","2013","3","22","2","42","I'm the shit ask your asshole♪","","asshole","1684656549843866673"
"37.7538771025","-97.4497031344","ayleighmadden","2013","3","22","2","40","@McLovinLea @lexus_lemuz2017 you wish nigger","","nigger","6994819094464479806"
"35.4547534","-86.8174178","The_Dylan_Lane","2013","3","22","2","42","I'm listening to ""soft"" Drake during this chest workout. I'm a faggot, bruh.","","faggot","1674215434973375645"
"33.7258439349","-112.242324891","Girstots","2013","3","22","2","41","Sometimes, it really hurts when someone says faggot in front of me...😞","","faggot","-7467559273263949166"
"33.6333328765","-111.738425559","caitlinnboo","2013","3","22","2","39","You're a two faced faggot and you deserve all this bad karma and get no sympathy. Fuck you, blow me 😎","","faggot","-5593362666918347376"
"33.7011748","-116.23052909","YourFatherUri","2013","3","22","2","39","@fucking_mutant Hey faggot","","faggot","-3112812487788004013"
"41.6182018072","-87.6399957017","STFU_CUNt","2013","3","22","2","44","I haven't been replying to none of my mentions lately","","cunt","-8733362852557273321"
"38.62997367","-90.14866331","_killtheKING","2013","3","22","2","43","@DeycallmeBadAzz okay anything but coochie twat or cunt though lmao. Give it a nickname","","cunt","5382593129379193959"
"0.0","0.0","Cunt_Vibes","2013","3","22","2","43","@_BasedRegg  GTFO!","","cunt","-8678992193310613978"
"41.6182018072","-87.6399957017","STFU_CUNt","2013","3","22","2","43","@staxxamillion wake up lil nigga","","cunt","-2824034523003583819"
"41.6145188986","-87.6343457085","STFU_CUNt","2013","3","22","2","41","@Black_Jeezuz *hoe* correction","","cunt","602064091337755393"
"0.0","0.0","Cunt_Vibes","2013","3","22","2","41","i can get into Sumner if i wanted to LBS","","cunt","4755321179214694216"
"41.6182313115","-87.6400044189","STFU_CUNt","2013","3","22","2","40","@Black_Jeezuz but I know you're not a how tho","","cunt","-6559881622287143485"
